CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,CONDID,VEG_FLDSPCD,UNIQUE_SP_NBR,VEG_SPCD,COVER_PCT,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE
992775220290487,718561697290487,2020,13,3,237,27.0,3.0,1,LOJA,1,LOJA,1,2022-02-14 11:53:59,,12,1
992775221290487,718561697290487,2020,13,3,237,27.0,4.0,1,LOJA,1,LOJA,2,2022-02-14 11:53:59,,12,1
992781092290487,718562199290487,2020,13,1,51,10.0,1.0,1,ARCR80,1,ARCR80,2,2022-02-14 11:54:21,,12,1
992781093290487,718562199290487,2020,13,1,51,10.0,2.0,1,ARCR80,1,ARCR80,2,2022-02-14 11:54:21,,12,1
992781094290487,718562199290487,2020,13,1,51,10.0,3.0,1,ARCR80,1,ARCR80,1,2022-02-14 11:54:21,,12,1
992774965290487,718561676290487,2020,13,4,119,14.0,3.0,1,LIGUS2,1,LIGUS2,15,2022-02-14 11:53:58,,12,1
992774966290487,718561676290487,2020,13,4,119,14.0,4.0,1,LIGUS2,1,LIGUS2,15,2022-02-14 11:53:58,,12,1
992774967290487,718561676290487,2020,13,4,119,14.0,1.0,1,LOJA,1,LOJA,15,2022-02-14 11:53:58,,12,1
992774968290487,718561676290487,2020,13,4,119,14.0,2.0,2,LOJA,1,LOJA,2,2022-02-14 11:53:58,,12,1
992774969290487,718561676290487,2020,13,4,119,14.0,3.0,1,LOJA,1,LOJA,5,2022-02-14 11:53:58,,12,1
992774970290487,718561676290487,2020,13,4,119,14.0,4.0,1,LOJA,1,LOJA,18,2022-02-14 11:53:58,,12,1
992774983290487,718561679290487,2020,13,4,147,12.0,1.0,1,LIGUS2,1,LIGUS2,1,2022-02-14 11:53:58,,12,1
992774984290487,718561679290487,2020,13,4,147,12.0,2.0,1,LIGUS2,1,LIGUS2,1,2022-02-14 11:53:58,,12,1
992781095290487,718562199290487,2020,13,1,51,10.0,4.0,1,ARCR80,1,ARCR80,2,2022-02-14 11:54:21,,12,1
992781096290487,718562199290487,2020,13,1,51,10.0,1.0,1,TRSE6,1,TRSE6,1,2022-02-14 11:54:21,,12,1
992781097290487,718562199290487,2020,13,1,51,10.0,4.0,1,TRSE6,1,TRSE6,1,2022-02-14 11:54:21,,12,1
992781199290487,718562224290487,2020,13,3,319,40.0,1.0,1,ELPU2,1,ELPU2,1,2022-02-14 11:54:21,,12,1
992781200290487,718562224290487,2020,13,3,319,40.0,2.0,1,ELPU2,1,ELPU2,1,2022-02-14 11:54:21,,12,1
992781201290487,718562224290487,2020,13,3,319,40.0,4.0,1,ELPU2,1,ELPU2,1,2022-02-14 11:54:21,,12,1
992781202290487,718562224290487,2020,13,3,319,40.0,1.0,1,LOJA,1,LOJA,1,2022-02-14 11:54:21,,12,1
992781203290487,718562224290487,2020,13,3,319,40.0,4.0,1,LOJA,1,LOJA,5,2022-02-14 11:54:21,,12,1
992781204290487,718562224290487,2020,13,3,319,40.0,4.0,1,MEAZ,1,MEAZ,4,2022-02-14 11:54:21,,12,1
992781209290487,718562225290487,2020,13,1,175,18.0,1.0,1,LIGUS2,1,LIGUS2,40,2022-02-14 11:54:21,,12,1
992781210290487,718562225290487,2020,13,1,175,18.0,2.0,1,LIGUS2,1,LIGUS2,20,2022-02-14 11:54:21,,12,1
992781211290487,718562225290487,2020,13,1,175,18.0,4.0,1,LIGUS2,1,LIGUS2,60,2022-02-14 11:54:21,,12,1
992781212290487,718562225290487,2020,13,1,175,18.0,4.0,1,LIJA,1,LIJA,10,2022-02-14 11:54:21,,12,1
992781213290487,718562225290487,2020,13,1,175,18.0,4.0,1,LOJA,1,LOJA,2,2022-02-14 11:54:21,,12,1
992781228290487,718562227290487,2020,13,2,27,33.0,2.0,1,LYJA,1,LYJA,1,2022-02-14 11:54:21,,12,1
992781238290487,718562229290487,2020,13,1,175,86.0,3.0,1,WISTE,1,WISTE,1,2022-02-14 11:54:21,,12,1
992781239290487,718562229290487,2020,13,1,175,86.0,4.0,2,WISTE,1,WISTE,1,2022-02-14 11:54:21,,12,1
992781244290487,718562230290487,2020,13,1,175,75.0,2.0,1,LECU,1,LECU,1,2022-02-14 11:54:21,,12,1
992781249290487,718562231290487,2020,13,1,309,9.0,1.0,1,LIGUS2,1,LIGUS2,5,2022-02-14 11:54:21,,12,1
992781250290487,718562231290487,2020,13,1,309,9.0,2.0,1,LIGUS2,1,LIGUS2,20,2022-02-14 11:54:21,,12,1
992781251290487,718562231290487,2020,13,1,309,9.0,3.0,1,LIGUS2,1,LIGUS2,9,2022-02-14 11:54:21,,12,1
992781252290487,718562231290487,2020,13,1,309,9.0,4.0,1,LIGUS2,1,LIGUS2,8,2022-02-14 11:54:21,,12,1
992781253290487,718562231290487,2020,13,1,309,9.0,2.0,1,LOJA,1,LOJA,2,2022-02-14 11:54:21,,12,1
1276067491290487,815078395290487,2021,13,3,133,12.0,2.0,2,LIGUS2,1,LIGUS2,1,2022-12-13 12:35:06,,12,2
1276067492290487,815078395290487,2021,13,3,133,12.0,3.0,2,LIGUS2,1,LIGUS2,1,2022-12-13 12:35:06,,12,2
1276067493290487,815078395290487,2021,13,3,133,12.0,2.0,2,LOJA,1,LOJA,1,2022-12-13 12:35:06,,12,2
1276067494290487,815078395290487,2021,13,3,133,12.0,3.0,2,LOJA,1,LOJA,1,2022-12-13 12:35:06,,12,2
1276067499290487,815078396290487,2021,13,3,133,8.0,1.0,1,LIGUS2,1,LIGUS2,2,2022-12-13 12:35:06,,12,2
1276067500290487,815078396290487,2021,13,3,133,8.0,2.0,2,LIGUS2,1,LIGUS2,20,2022-12-13 12:35:06,,12,2
1276067501290487,815078396290487,2021,13,3,133,8.0,3.0,1,LIGUS2,1,LIGUS2,18,2022-12-13 12:35:06,,12,2
1276067502290487,815078396290487,2021,13,3,133,8.0,4.0,1,LIGUS2,1,LIGUS2,1,2022-12-13 12:35:06,,12,2
