CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,CONDID,VEG_FLDSPCD,UNIQUE_SP_NBR,VEG_SPCD,COVER_PCT,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE
1630499012290487,548482533126144,2021,30,5,31,89269.0,1.0,1,PORE5,1,PORE5,1,2024-06-03 11:06:52,,3,9
1630499013290487,548482533126144,2021,30,5,31,89269.0,2.0,1,PORE5,1,PORE5,3,2024-06-03 11:06:52,,3,9
1630499014290487,548482533126144,2021,30,5,31,89269.0,3.0,1,PORE5,1,PORE5,8,2024-06-03 11:06:52,,3,9
1630499015290487,548482533126144,2021,30,5,31,89269.0,4.0,1,PORE5,1,PORE5,3,2024-06-03 11:06:52,,3,9
1630478704290487,548482141126144,2021,30,3,63,82605.0,3.0,2,CESTM,1,CESTM,1,2024-06-03 11:06:35,,3,9
1630475940290487,548482101126144,2021,30,1,53,91844.0,1.0,1,HIAU,1,HIAU,23,2024-06-03 11:06:33,,3,9
1630475941290487,548482101126144,2021,30,1,53,91844.0,2.0,1,HIAU,1,HIAU,5,2024-06-03 11:06:33,,3,9
1630474657290487,548482091126144,2021,30,1,53,90002.0,4.0,1,CESTM,1,CESTM,1,2024-06-03 11:06:33,,3,9
1630485171290487,548482223126144,2021,30,5,1,84455.0,2.0,1,CESTM,1,CESTM,1,2024-06-03 11:06:39,,3,9
1630485172290487,548482223126144,2021,30,5,1,84455.0,2.0,2,CESTM,1,CESTM,1,2024-06-03 11:06:39,,3,9
1630506054290487,548482770126144,2021,30,2,27,84057.0,1.0,1,CYOF,1,CYOF,3,2024-06-03 11:06:58,,3,9
1630506055290487,548482770126144,2021,30,2,27,84057.0,2.0,1,CYOF,1,CYOF,1,2024-06-03 11:06:58,,3,9
1630506056290487,548482770126144,2021,30,2,27,84057.0,3.0,1,CYOF,1,CYOF,2,2024-06-03 11:06:58,,3,9
1630506057290487,548482770126144,2021,30,2,27,84057.0,4.0,1,CYOF,1,CYOF,2,2024-06-03 11:06:58,,3,9
1630497225290487,548482489126144,2021,30,4,13,86420.0,4.0,2,CESTM,1,CESTM,1,2024-06-03 11:06:51,,3,9
1630497226290487,548482489126144,2021,30,4,13,86420.0,4.0,2,CIAR4,1,CIAR4,1,2024-06-03 11:06:51,,3,9
1630497227290487,548482489126144,2021,30,4,13,86420.0,4.0,2,LEVU,1,LEVU,1,2024-06-03 11:06:51,,3,9
1630465048290487,548481861126144,2021,30,4,7,92919.0,1.0,1,CYOF,1,CYOF,1,2024-06-03 11:06:25,,3,9
1630465049290487,548481861126144,2021,30,4,7,92919.0,2.0,1,CYOF,1,CYOF,1,2024-06-03 11:06:25,,3,9
