CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,CONDID,VEG_FLDSPCD,UNIQUE_SP_NBR,VEG_SPCD,COVER_PCT,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE
1293389568290487,821934770290487,2022,37,2,83,54.0,3.0,1,LOJA,1,LOJA,5,2023-03-13 13:26:06,,11,1
1293389569290487,821934770290487,2022,37,2,83,54.0,4.0,2,LOJA,1,LOJA,1,2023-03-13 13:26:06,,11,1
1293389570290487,821934770290487,2022,37,2,83,54.0,1.0,1,MIVI,1,MIVI,25,2023-03-13 13:26:06,,11,1
1293389571290487,821934770290487,2022,37,2,83,54.0,2.0,1,MIVI,1,MIVI,25,2023-03-13 13:26:06,,11,1
1293389572290487,821934770290487,2022,37,2,83,54.0,3.0,1,MIVI,1,MIVI,5,2023-03-13 13:26:06,,11,1
1293389596290487,821934775290487,2022,37,1,61,48.0,1.0,1,MIVI,1,MIVI,1,2023-03-13 13:26:07,,11,1
1293389597290487,821934775290487,2022,37,1,61,48.0,2.0,1,MIVI,1,MIVI,40,2023-03-13 13:26:07,,11,1
1293389598290487,821934775290487,2022,37,1,61,48.0,3.0,1,MIVI,1,MIVI,20,2023-03-13 13:26:07,,11,1
1293389599290487,821934775290487,2022,37,1,61,48.0,4.0,1,MIVI,1,MIVI,5,2023-03-13 13:26:07,,11,1
1293389604290487,821934776290487,2022,37,1,61,86.0,1.0,1,LIGUS2,1,LIGUS2,40,2023-03-13 13:26:07,,11,1
1293389605290487,821934776290487,2022,37,1,61,86.0,3.0,1,LIGUS2,1,LIGUS2,1,2023-03-13 13:26:07,,11,1
1293389606290487,821934776290487,2022,37,1,61,86.0,1.0,1,LOJA,1,LOJA,5,2023-03-13 13:26:07,,11,1
1293389607290487,821934776290487,2022,37,1,61,86.0,3.0,1,LOJA,1,LOJA,1,2023-03-13 13:26:07,,11,1
1293389741290487,821934784290487,2022,37,1,61,92.0,3.0,1,LOJA,1,LOJA,10,2023-03-13 13:26:07,,11,1
1293389746290487,821934785290487,2022,37,1,61,52.0,1.0,1,LIGUS2,1,LIGUS2,1,2023-03-13 13:26:07,,11,1
1293389747290487,821934785290487,2022,37,1,61,52.0,3.0,1,LIGUS2,1,LIGUS2,85,2023-03-13 13:26:07,,11,1
1293389748290487,821934785290487,2022,37,1,61,52.0,1.0,1,LOJA,1,LOJA,1,2023-03-13 13:26:07,,11,1
1293389749290487,821934785290487,2022,37,1,61,52.0,3.0,1,LOJA,1,LOJA,10,2023-03-13 13:26:07,,11,1
1293389750290487,821934785290487,2022,37,1,61,52.0,1.0,1,MIVI,1,MIVI,5,2023-03-13 13:26:07,,11,1
1293389751290487,821934785290487,2022,37,1,61,52.0,3.0,1,MIVI,1,MIVI,5,2023-03-13 13:26:07,,11,1
1293389752290487,821934785290487,2022,37,1,61,52.0,4.0,1,MIVI,1,MIVI,1,2023-03-13 13:26:07,,11,1
1293389857290487,821934786290487,2022,37,1,61,99.0,1.0,1,LOJA,1,LOJA,1,2023-03-13 13:26:07,,11,1
1293389858290487,821934786290487,2022,37,1,61,99.0,4.0,1,LOJA,1,LOJA,1,2023-03-13 13:26:07,,11,1
1293389868290487,821934788290487,2022,37,1,61,14.0,1.0,1,LIGUS2,1,LIGUS2,1,2023-03-13 13:26:07,,11,1
1293389869290487,821934788290487,2022,37,1,61,14.0,3.0,2,LIGUS2,1,LIGUS2,5,2023-03-13 13:26:07,,11,1
1293389870290487,821934788290487,2022,37,1,61,14.0,4.0,1,LIGUS2,1,LIGUS2,1,2023-03-13 13:26:07,,11,1
1293389884290487,821934791290487,2022,37,1,141,8.0,4.0,1,LIGUS2,1,LIGUS2,1,2023-03-13 13:26:07,,11,1
1293389893290487,821934793290487,2022,37,1,141,105.0,1.0,1,LIGUS2,1,LIGUS2,1,2023-03-13 13:26:07,,11,1
1293389894290487,821934793290487,2022,37,1,141,105.0,2.0,1,LIGUS2,1,LIGUS2,1,2023-03-13 13:26:07,,11,1
1293389974290487,821934794290487,2022,37,2,131,7.0,1.0,1,LIGUS2,1,LIGUS2,1,2023-03-13 13:26:07,,11,1
1293389975290487,821934794290487,2022,37,2,131,7.0,2.0,2,LIGUS2,1,LIGUS2,1,2023-03-13 13:26:07,,11,1
1293389976290487,821934794290487,2022,37,2,131,7.0,3.0,1,LIGUS2,1,LIGUS2,1,2023-03-13 13:26:07,,11,1
1293389977290487,821934794290487,2022,37,2,131,7.0,4.0,2,LIGUS2,1,LIGUS2,5,2023-03-13 13:26:07,,11,1
1293389978290487,821934794290487,2022,37,2,131,7.0,1.0,1,LOJA,1,LOJA,1,2023-03-13 13:26:07,,11,1
